family,model_ref,acc_none,acc_localized_ablated,acc_random_ablated,drop_localized,drop_random,causal_selectivity,step,tokens,phenomenon
pico-decoder-small,pico-lm/pico-decoder-small@082423f29dc36ca1b544cb85c655531783bb8985,0.9,0.85,0.8624999999999999,0.05,0.0375,0.0124999999999999,20000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@62236c27ddef441fc85ceabb80793b680397d2f4,0.9,0.85,0.8625,0.05,0.0374999999999999,0.0125,21000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@457283267b592ffd80ca1a4ede807a4a5606a7f4,0.8,0.75,0.8125,0.05,-0.0124999999999999,0.0625,22000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@542883f65bdcba033a9c80f753fdd6f6829cb7e7,0.9,0.85,0.8624999999999999,0.05,0.0375,0.0124999999999999,23000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@bbc3997ae0773f6e0f145401283a22dced84175c,0.95,0.95,0.9375,0.0,0.0124999999999999,-0.0124999999999999,24000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@8316a2db89b6a337de59490bec6e6ed79275e85f,0.95,0.85,0.8375,0.0999999999999999,0.1124999999999999,-0.0124999999999999,25000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@b2ff4ecd5fdb6684736075b48a28007f425925d5,0.85,0.9,0.8625,-0.05,-0.0125,-0.0374999999999999,26000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@d0bf4c35052d4efe8b11ad72cf76ba92d8837271,0.85,0.9,0.8,-0.05,0.0499999999999999,-0.0999999999999999,27000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@c5fe4eaa6e28635b04a285d9d63224a7013711d4,0.9,0.85,0.8750000000000001,0.05,0.0249999999999999,0.0250000000000001,28000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@574194afaad5aebab0de6f7ec3ebd45241ba9f36,0.85,0.85,0.8125,0.0,0.0374999999999999,-0.0374999999999999,29000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@4e76d0f5009af59c7519cc564d83ccb252becc09,0.9,0.9,0.8500000000000001,0.0,0.0499999999999999,-0.0499999999999999,30000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@63e4f365e97340e8419c8d14c3479eab48b41672,0.95,0.85,0.8125,0.0999999999999999,0.1374999999999999,-0.0374999999999999,31000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@8c1e326d52a990b3ef622fa0187927b4c3c8b198,0.9,0.9,0.8875,0.0,0.0125,-0.0125,32000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@5087b4b665fc374f51db109f5832fccfa45038ed,0.95,0.85,0.8875,0.0999999999999999,0.0625,0.0374999999999999,33000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@1b37af2dca833f47e09a88bc07d1b193eb75b975,0.95,0.95,0.8625,0.0,0.0874999999999999,-0.0874999999999999,34000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@f84a2138adf461f090569b0490e077e154d5692a,0.9,0.85,0.8375,0.05,0.0625,-0.0124999999999999,35000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@a5edb37d58f3dac4abc7615fe9f16119c9719363,0.95,0.85,0.875,0.0999999999999999,0.0749999999999999,0.025,36000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@ad19a8ed94822569698ab34f7cbdb71a73e75edb,0.95,0.9,0.9375,0.0499999999999999,0.0124999999999999,0.0374999999999999,37000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@6ffc4bc90cff1f5d9492cc62aa823b2f31820dec,0.95,0.9,0.9,0.0499999999999999,0.0499999999999999,0.0,38000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@2be3f69fedc1c81a1c9dee69aecdfbb30a7ed07b,0.9,0.85,0.8624999999999999,0.05,0.0375,0.0124999999999999,39000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@89ce452106683eb2c3d635f0b06d00b4836a270d,0.85,0.9,0.8375,-0.05,0.0124999999999999,-0.0625,40000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@fb21f9a6029769e4fde8c343509be2fc23d627f8,0.95,0.9,0.8875,0.0499999999999999,0.0625,-0.0125,41000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@3b04367b1f9f520d1eb5dc4b1d62222a11574175,0.95,0.9,0.8875,0.0499999999999999,0.0625,-0.0125,42000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@a8fcdde6a31d48184ff170362f4802ba6f7c825b,0.95,0.9,0.8875000000000001,0.0499999999999999,0.0624999999999998,-0.0124999999999999,43000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@42a2d16068cea73c52aa94a34fd039b076c656d2,0.9,0.85,0.8875,0.05,0.0125,0.0374999999999999,44000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@9b211dca4e657296153efe83773900826fe138d5,0.95,0.85,0.7875000000000001,0.0999999999999999,0.1624999999999998,-0.0624999999999998,45000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@8866040c1a6ead0d48bd6a4f6ff9046c778670fa,0.9,0.85,0.85,0.05,0.05,0.0,46000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@2c39df607c549d2902ed46ce83a2e6630df09d90,0.9,0.85,0.85,0.05,0.05,0.0,47000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@e2f848f2a712b27ddfebe48ddc4dd6258de6df59,0.9,0.95,0.8875,-0.0499999999999999,0.0125,-0.0625,48000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@fa46e0b2c4bcc53653b39cd684396f35c777aead,0.9,0.9,0.8375,0.0,0.0625,-0.0625,49000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@1c1daa1853e150e7a21ae4af47574da037fbb206,0.9,0.85,0.8125000000000001,0.05,0.0874999999999999,-0.0374999999999998,50000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@7aa7c5e89a41da940802066eaa61d34d72089434,0.85,0.9,0.8624999999999999,-0.05,-0.0124999999999999,-0.0375,51000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@9213448a01fde86281f3df23d6846b5c31f86998,0.95,0.9,0.9,0.0499999999999999,0.0499999999999999,0.0,52000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@41f9cd78186e1fbaf4b6b2164f52331d4ef4c15e,0.95,0.95,0.925,0.0,0.0249999999999999,-0.0249999999999999,53000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@f4454c4dd5fa26693e9755fbac1a1f6aa12f6c37,0.9,0.9,0.8624999999999999,0.0,0.0375,-0.0375,54000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@497f4bdf16cbdcb120415cd944d84b34d1fef37a,0.9,0.9,0.8999999999999999,0.0,1.1102230246251563e-16,-1.1102230246251563e-16,55000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@79119d3d39e86e4f4fdd14e0de769ebbba87b4c1,0.9,0.9,0.875,0.0,0.025,-0.025,56000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@1e0aa9e9184e67611fe6a3fe7e0d301e199367b4,0.9,0.85,0.8500000000000001,0.05,0.0499999999999999,1.1102230246251563e-16,57000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@12cffd4abfebe78cd4df44f368d49ae2aec28999,0.85,0.9,0.8125,-0.05,0.0374999999999999,-0.0875,58000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@88752c656e1478698735820b50bc1648b43897bc,0.9,0.95,0.875,-0.0499999999999999,0.025,-0.0749999999999999,59000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@ef0c2a9858930c1b946d7fd3ec94d87a30fb6316,0.85,0.9,0.85,-0.05,0.0,-0.05,60000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@2adfdbab6dd63824aeb0c5b7f40693509b21f72e,0.9,0.7,0.8999999999999999,0.2,1.1102230246251563e-16,0.1999999999999999,61000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@8f2f5e9d39b7ef2738d2ddfa5002e690090afb1b,0.85,0.8,0.8625,0.0499999999999999,-0.0125,0.0625,62000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@27a605b8a3168bf13fde7e4903edf05011890db5,0.95,0.9,0.875,0.0499999999999999,0.0749999999999999,-0.025,63000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@64faca95211d12573bc85e90ab9b9346d61f571c,0.85,0.8,0.825,0.0499999999999999,0.025,0.0249999999999999,64000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@04de7a38c9b974bc56e59c77ce6289b59ac333a3,0.9,0.85,0.7875,0.05,0.1125,-0.0625,65000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@0a060522b26b84154fe744cff68debc60a62771b,0.85,0.85,0.8875000000000001,0.0,-0.0375,0.0375,66000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@96a66aee1fd9e46f20ddd7b0e811fbcd6761cd3b,0.95,0.9,0.925,0.0499999999999999,0.025,0.0249999999999999,67000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@e7396619711d862dc1bed1a5f5797fb2b5cc9768,0.85,0.9,0.8375,-0.05,0.0124999999999999,-0.0625,68000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@ba3a7a617ab159a7fcbc81cd6ffb20319f00199a,0.9,0.9,0.8500000000000001,0.0,0.0499999999999999,-0.0499999999999999,69000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@63bfd31a42bdd16864908136aa5cce931810bb58,0.95,0.9,0.8375,0.0499999999999999,0.1124999999999999,-0.0625,70000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@5e0a9fbd93f2dbafe06c6cb20fa5521f766270e0,0.95,0.9,0.8625,0.0499999999999999,0.0874999999999999,-0.0374999999999999,71000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@4b4e4304ce873cafd39ac997ad47e16ec2d5d76d,0.95,0.85,0.8875,0.0999999999999999,0.0625,0.0374999999999999,72000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@f2bf3399e04924384ec7ea3acb5440318247824d,0.95,0.9,0.8875,0.0499999999999999,0.0625,-0.0125,73000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@81c21ab4b67c2a986c2c4a8771db3b328075f9ca,0.9,0.9,0.925,0.0,-0.025,0.025,74000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@67737816c3793c77c33cd993cb625dfe02f5dba2,0.9,0.9,0.8625,0.0,0.0374999999999999,-0.0374999999999999,75000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@cd3c66fe9f41cb98971992c1c48e0000704daae7,0.95,0.9,0.8625,0.0499999999999999,0.0874999999999999,-0.0374999999999999,76000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@8bc1f96e0ab394e6d9396f9105337a8ee9281b02,0.9,0.95,0.85,-0.0499999999999999,0.05,-0.0999999999999999,77000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@54681b82e00ed8da204a8f5e199732edcd50c540,0.9,0.95,0.8625,-0.0499999999999999,0.0374999999999999,-0.0874999999999999,78000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@9f79f048c9629723d93a9c6d020fad45ecd81ebb,0.9,0.85,0.8875,0.05,0.0125,0.0374999999999999,79000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@a8eea15ae0deddaf3beced3d114c9bc8ed9a25e5,0.95,0.85,0.8875,0.0999999999999999,0.0625,0.0374999999999999,80000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@8d7bca4dea2e340144c93745d61646c84d35ffdb,0.9,0.9,0.8625,0.0,0.0374999999999999,-0.0374999999999999,81000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@063ab25b24aefd512a554e49853ed6fc32ee9c1b,0.95,0.85,0.875,0.0999999999999999,0.0749999999999999,0.025,82000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@d63e823855aefabdb4d0fb89c6cb30f1917edff8,0.9,0.8,0.8374999999999999,0.0999999999999999,0.0625000000000001,0.0374999999999998,83000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@aac007e3728b91b2460f8be94a5ef79547dc60b8,0.95,0.85,0.8375,0.0999999999999999,0.1124999999999999,-0.0124999999999999,84000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@804cfb5f121020ed666ca55376b9e9f358701d23,0.95,0.95,0.825,0.0,0.125,-0.125,85000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@938244e11e03da85918d38722414505f45c1ceda,0.9,0.95,0.8375,-0.0499999999999999,0.0625,-0.1124999999999999,86000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@9bd6535d2bbcd3e8e0be555350c1a9abcfa9ef20,0.9,0.9,0.8625,0.0,0.0374999999999999,-0.0374999999999999,87000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@5e4f19facb03a2fb589181b485fc44570680d8b4,0.9,0.8,0.8625,0.0999999999999999,0.0374999999999999,0.0625,88000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@48b3ab14f90bae2930c79eefee13f8548f7a3ac0,0.9,0.85,0.875,0.05,0.025,0.025,89000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@a7e691278d2179f7a23f55c82de28f96b4acd2e4,0.9,0.85,0.85,0.05,0.05,0.0,90000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@c025f14d64c01b36a07900656ded25b50f8caafd,0.9,0.9,0.9125,0.0,-0.0124999999999999,0.0124999999999999,91000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@b3b967e1f18d21573f4a6146c441a2825a5a8f83,0.9,0.9,0.8624999999999999,0.0,0.0375,-0.0375,92000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@41ae4009882dd5c1963328961a9ed1964aab8606,0.9,0.85,0.8875,0.05,0.0125,0.0374999999999999,93000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@bfda4783bf178eae55bcebd43810ed9180cbdc63,0.9,0.9,0.8624999999999999,0.0,0.0375,-0.0375,94000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@94177e145ce01fae74b87897c8260f2f6fe1deb0,0.9,0.85,0.875,0.05,0.025,0.025,95000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@938d2d29f7aba65159e5bdc0ccfbefdc61757005,0.9,0.9,0.8375,0.0,0.0625,-0.0625,96000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@57a25f8bc299440e75e421522b5461ef9addc60f,0.9,0.9,0.8875,0.0,0.0125,-0.0125,97000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@2b2b81f5b793cfe7595f1880023e3199b0ca4d01,0.85,0.9,0.8125000000000001,-0.05,0.0374999999999998,-0.0874999999999999,98000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@a014170484f226c32a449440e37684a5138bffea,0.9,0.9,0.8250000000000001,0.0,0.0749999999999999,-0.0749999999999999,99000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@912032713d1ca4f482ce957408afca3e5a267267,0.9,0.9,0.8,0.0,0.0999999999999999,-0.0999999999999999,100000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@0405a0c52b2083efba346cb0195a2684e628b1af,0.9,0.9,0.825,0.0,0.075,-0.075,101000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@a29b66f6847b3a1ec6358c6bdf5686f8db25e228,0.9,0.9,0.8375,0.0,0.0625,-0.0625,102000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@b6e1c3f17ee3de24e5563176b76cde040230086b,0.9,0.85,0.9,0.05,0.0,0.05,103000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@fd779f78578d7ce2eb7316f95b1536f35f90d660,0.9,0.9,0.8999999999999999,0.0,1.1102230246251563e-16,-1.1102230246251563e-16,104000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@2a9ae447eace88eb5c4be50d7b3c867cbd1a9a7e,0.9,0.9,0.8500000000000001,0.0,0.0499999999999999,-0.0499999999999999,105000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@36d78ffabfbf506523a459e2116bbc012c1adab7,0.9,0.85,0.8374999999999999,0.05,0.0625000000000001,-0.0125,106000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@3f9b3375f2ae4b81043ba582d1b2ec8bc15a04e1,0.9,0.85,0.8500000000000001,0.05,0.0499999999999999,1.1102230246251563e-16,107000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@00c972e3e00659382b3fe4f9d9f634ebbd9833c1,0.9,0.9,0.8875,0.0,0.0125,-0.0125,108000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@076cdde7affce35bd2bad3498e51f33f575aaddb,0.9,0.9,0.85,0.0,0.05,-0.05,109000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@1f7f52ddf73285dd5484e753c1740cc68df81b76,0.9,0.9,0.8875,0.0,0.0125,-0.0125,110000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@a801b2ab639f60dbd4ebfe264aab726255eb2877,0.9,0.9,0.8375,0.0,0.0625,-0.0625,111000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@197b11d764b16772e54f2cbbfab17581cbdb9b59,0.9,0.85,0.85,0.05,0.05,0.0,112000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@0ff198943f69ee08bd0b54c8ab55d364ce931a26,0.9,0.9,0.825,0.0,0.075,-0.075,113000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@fe2f1951a2f9a01d14429415f467c91c8a765024,0.9,0.85,0.8375,0.05,0.0625,-0.0124999999999999,114000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@dde9b48ac9a426d9bc86b1fc423b8241736f6ea3,0.9,0.85,0.875,0.05,0.025,0.025,115000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@eb892260583a7bfbf95a1aecbf60ebc4ee0b8fe2,0.9,0.85,0.8500000000000001,0.05,0.0499999999999999,1.1102230246251563e-16,116000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@62d95f269e32053c9fc3638cfe64f8b2f7b23654,0.9,0.8,0.875,0.0999999999999999,0.025,0.0749999999999999,117000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@31ddb818fbb16fbd1caf8ec968855022dd6afc74,0.9,0.85,0.8374999999999999,0.05,0.0625000000000001,-0.0125,118000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@82d2ace20cd9a6db92a58205d7a22f5f6173e7b8,0.9,0.9,0.85,0.0,0.05,-0.05,119000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@8e25d91566448034f3bb0406ab0045355c528ae7,0.9,0.85,0.8375,0.05,0.0625,-0.0124999999999999,120000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@8a2f1db72ebb1ce87faaf75ea1db7910f308be65,0.9,0.85,0.875,0.05,0.025,0.025,121000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@e197ddf7837d73cb367f53e1dd174a4745892831,0.9,0.85,0.8125,0.05,0.0875,-0.0374999999999999,122000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@51a1f29ffaf81f8b5d071b1858b6ac094aca1b30,0.9,0.85,0.8625,0.05,0.0374999999999999,0.0125,123000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@c2d4754b377c202474754e86b41f1321342ad24a,0.85,0.9,0.8374999999999999,-0.05,0.0125,-0.0625000000000001,124000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@ef21ca419b33425716396ead8c1e60e01f301271,0.9,0.9,0.8624999999999999,0.0,0.0375,-0.0375,125000,,Plaus
pico-decoder-small,pico-lm/pico-decoder-small@a8294defc7001e32644ce53dbcb87ef35587ff22,0.4166666666666667,0.375,0.375,0.0416666666666666,0.0416666666666666,0.0,0,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@5e3d06988f3cc3adbf36b55cd8b1ddb3ae9f9bde,0.6666666666666666,0.5833333333333334,0.6145833333333334,0.0833333333333332,0.0520833333333332,0.03125,1000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@9f1ca389bbb1cc08b42a32bfe58fb818b24b3490,0.5833333333333334,0.625,0.5416666666666666,-0.0416666666666666,0.0416666666666667,-0.0833333333333333,2000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@f2269f20ce160cf71bea0a02ccf685e126dd2dc1,0.4583333333333333,0.4166666666666667,0.53125,0.0416666666666666,-0.0729166666666666,0.1145833333333333,3000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@10da1c98e1cd32fc61ab4ced31075c08cf699861,0.5,0.5416666666666666,0.53125,-0.0416666666666666,-0.03125,-0.0104166666666666,4000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@be2865b50166a683e659f4a1f99e058c77288911,0.625,0.6666666666666666,0.6354166666666666,-0.0416666666666666,-0.0104166666666666,-0.03125,5000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@496ea4785860af671e895085f1bcdc3bff2f9d97,0.625,0.6666666666666666,0.6145833333333334,-0.0416666666666666,0.0104166666666666,-0.0520833333333332,6000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@c5bddf28e9cfbede4fe480513c4a3487279f7d47,0.625,0.5833333333333334,0.6041666666666667,0.0416666666666666,0.0208333333333332,0.0208333333333333,7000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@9fe9969ca88ccf3b71599f85000ce082bf854421,0.6666666666666666,0.5833333333333334,0.6354166666666667,0.0833333333333332,0.0312499999999998,0.0520833333333333,8000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@8335f55c1bf51378b17a73d527c39899546e2d5b,0.625,0.5833333333333334,0.6354166666666666,0.0416666666666666,-0.0104166666666666,0.0520833333333332,9000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@8ce4e4fa15c0cec038fcb9f29d30cc50bac60a3d,0.6666666666666666,0.7083333333333334,0.6145833333333334,-0.0416666666666667,0.0520833333333332,-0.09375,10000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@3261da23d1d8811f9a32b69d6d6b9a17ca82fcd0,0.75,0.75,0.6979166666666667,0.0,0.0520833333333332,-0.0520833333333332,11000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@a6a20b8103a7cdacefa2bb78dee23c516ad6e78e,0.7083333333333334,0.6666666666666666,0.71875,0.0416666666666667,-0.0104166666666666,0.0520833333333333,12000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@c2395fd6ba7da947893c62b8169b47a83345153b,0.6666666666666666,0.625,0.6875,0.0416666666666666,-0.0208333333333333,0.0625,13000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@6dc7fa92550aabc62d659674176bda49750efe64,0.625,0.6666666666666666,0.6458333333333333,-0.0416666666666666,-0.0208333333333332,-0.0208333333333333,14000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@d1c60a45e64f88520c2cd94890471321a15410bf,0.6666666666666666,0.6666666666666666,0.6770833333333334,0.0,-0.0104166666666667,0.0104166666666667,15000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@cbb63c23390c0d43e0d6dfaa0c69aed19778fa74,0.6666666666666666,0.5833333333333334,0.6770833333333333,0.0833333333333332,-0.0104166666666666,0.0937499999999998,16000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@a4f386c7a4155bfab638b897e60bc656a82e6a4f,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,-1.1102230246251563e-16,1.1102230246251563e-16,17000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@9b68d0ee8ceef680cc668de7d4560f7d8d311e42,0.7083333333333334,0.7083333333333334,0.6666666666666666,0.0,0.0416666666666667,-0.0416666666666667,18000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@a161849d9bc2ecbb0bc6095f0fe9fa54a03b14ce,0.7083333333333334,0.7083333333333334,0.6770833333333334,0.0,0.03125,-0.03125,19000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@082423f29dc36ca1b544cb85c655531783bb8985,0.6666666666666666,0.6666666666666666,0.6458333333333333,0.0,0.0208333333333333,-0.0208333333333333,20000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@62236c27ddef441fc85ceabb80793b680397d2f4,0.6666666666666666,0.6666666666666666,0.65625,0.0,0.0104166666666666,-0.0104166666666666,21000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@457283267b592ffd80ca1a4ede807a4a5606a7f4,0.6666666666666666,0.5833333333333334,0.6145833333333334,0.0833333333333332,0.0520833333333332,0.03125,22000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@542883f65bdcba033a9c80f753fdd6f6829cb7e7,0.7083333333333334,0.6666666666666666,0.6145833333333333,0.0416666666666667,0.0937500000000001,-0.0520833333333333,23000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@bbc3997ae0773f6e0f145401283a22dced84175c,0.7083333333333334,0.7083333333333334,0.6354166666666666,0.0,0.0729166666666667,-0.0729166666666667,24000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@8316a2db89b6a337de59490bec6e6ed79275e85f,0.7083333333333334,0.5833333333333334,0.6979166666666666,0.125,0.0104166666666667,0.1145833333333332,25000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@b2ff4ecd5fdb6684736075b48a28007f425925d5,0.7083333333333334,0.7083333333333334,0.6354166666666666,0.0,0.0729166666666667,-0.0729166666666667,26000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@d0bf4c35052d4efe8b11ad72cf76ba92d8837271,0.6666666666666666,0.625,0.6041666666666667,0.0416666666666666,0.0624999999999998,-0.0208333333333332,27000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@c5fe4eaa6e28635b04a285d9d63224a7013711d4,0.75,0.7083333333333334,0.6979166666666666,0.0416666666666666,0.0520833333333333,-0.0104166666666667,28000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@574194afaad5aebab0de6f7ec3ebd45241ba9f36,0.625,0.5833333333333334,0.6354166666666667,0.0416666666666666,-0.0104166666666667,0.0520833333333333,29000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@4e76d0f5009af59c7519cc564d83ccb252becc09,0.625,0.625,0.6666666666666666,0.0,-0.0416666666666666,0.0416666666666666,30000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@63e4f365e97340e8419c8d14c3479eab48b41672,0.7083333333333334,0.6666666666666666,0.6562499999999999,0.0416666666666667,0.0520833333333334,-0.0104166666666667,31000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@8c1e326d52a990b3ef622fa0187927b4c3c8b198,0.625,0.6666666666666666,0.59375,-0.0416666666666666,0.03125,-0.0729166666666666,32000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@5087b4b665fc374f51db109f5832fccfa45038ed,0.75,0.625,0.6458333333333333,0.125,0.1041666666666667,0.0208333333333332,33000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@1b37af2dca833f47e09a88bc07d1b193eb75b975,0.75,0.6666666666666666,0.6666666666666667,0.0833333333333333,0.0833333333333332,1.1102230246251563e-16,34000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@f84a2138adf461f090569b0490e077e154d5692a,0.625,0.5833333333333334,0.6458333333333334,0.0416666666666666,-0.0208333333333333,0.0625,35000,,Sem
