claim,stat,value,p,n
R1_alignment_rises,"spearman(step,rsa)",0.5666666666666667,0.11163298761149111,9
R2_alignment_vs_mechanistic,"spearman(rsa,norm)",-0.6333333333333333,0.06708578689234565,9
R2_partial_control_step,"partial(rsa,norm|step)",-0.5333333333333333,0.13922686754397814,9
R2_alignment_vs_mechanistic,"spearman(rsa,gini)",-0.7166666666666667,0.029818035695845287,9
R2_partial_control_step,"partial(rsa,gini|step)",-0.5333333333333333,0.13922686754397814,9
R2_alignment_vs_mechanistic,"spearman(rsa,hoyer)",0.39999999999999997,0.2861051019083129,9
R2_partial_control_step,"partial(rsa,hoyer|step)",0.016666666666666666,0.9660548039946861,9
R2_alignment_vs_mechanistic,"spearman(rsa,per)",0.5166666666666667,0.1543901209862251,9
R2_partial_control_step,"partial(rsa,per|step)",-0.3,0.4328453267094823,9
R2_alignment_vs_mechanistic,"spearman(rsa,condition_number)",-0.5666666666666667,0.11163298761149111,9
R2_partial_control_step,"partial(rsa,condition_number|step)",-0.2921186973360886,0.4456104807363812,9
R2_alignment_vs_mechanistic,"spearman(rsa,cka_to_prev)",0.7619047619047621,0.028004939153071794,8
R2_partial_control_step,"partial(rsa,cka_to_prev|step)",0.0727392967453308,0.8640941349883787,8
R5_isolation_vs_mechanistic,"spearman(iso,norm)",0.2333333333333333,0.5456987782182727,9
R5_isolation_vs_mechanistic,"spearman(iso,gini)",0.7166666666666667,0.029818035695845287,9
R5_isolation_vs_mechanistic,"spearman(iso,hoyer)",-0.2333333333333333,0.5456987782182727,9
R5_isolation_vs_mechanistic,"spearman(iso,per)",-0.11666666666666665,0.7650079429261462,9
R5_isolation_vs_mechanistic,"spearman(iso,condition_number)",0.11666666666666665,0.7650079429261462,9
R5_isolation_vs_mechanistic,"spearman(iso,cka_to_prev)",-0.5952380952380953,0.11952980613879259,8
R2b_behaviour_vs_mechanistic,"spearman(acc,norm)",-0.2616243364966139,0.49649525850600107,9
R2b_behaviour_vs_mechanistic,"spearman(acc,gini)",0.2447453470452194,0.5256309482345747,9
R2b_behaviour_vs_mechanistic,"spearman(acc,hoyer)",0.43885372573625553,0.23731540935901652,9
R2b_behaviour_vs_mechanistic,"spearman(acc,per)",0.3628982732049805,0.33711197850589714,9
R2b_behaviour_vs_mechanistic,"spearman(acc,condition_number)",-0.3628982732049805,0.33711197850589714,9
R2b_behaviour_vs_mechanistic,"spearman(acc,cka_to_prev)",,,9
R2b_behaviour_vs_alignment,"spearman(acc,rsa)",0.38821675738207223,0.3018455453665222,9
